"Content","Type","ID","Flavour","BrewID","Volume","Name"
20,"IBU",412,"American Pale Wheat Ale",45,"24",NA
20,"IBU",412,"American Pale Wheat Ale",45,"32",NA
20,"IBU",412,"American Pale Wheat Ale",45,"Other",NA
14,"IBU",420,"American Pale Wheat Ale",366,"12","Washita Wheat"
14,"IBU",420,"American Pale Wheat Ale",366,"16",NA
14,"IBU",420,"American Pale Wheat Ale",366,"24",NA
14,"IBU",420,"American Pale Wheat Ale",366,"32",NA
14,"IBU",420,"American Pale Wheat Ale",366,"Other",NA
NA,"IBU",451,"American Pale Wheat Ale",190,"12","Panorama Wheat Ale"
NA,"IBU",451,"American Pale Wheat Ale",190,"16",NA
NA,"IBU",451,"American Pale Wheat Ale",190,"24",NA
NA,"IBU",451,"American Pale Wheat Ale",190,"32",NA
NA,"IBU",451,"American Pale Wheat Ale",190,"Other",NA
NA,"IBU",453,"American Pale Wheat Ale",299,"12","Saranac Summer Ale (2011)"
NA,"IBU",453,"American Pale Wheat Ale",299,"16",NA
NA,"IBU",453,"American Pale Wheat Ale",299,"24",NA
NA,"IBU",453,"American Pale Wheat Ale",299,"32",NA
NA,"IBU",453,"American Pale Wheat Ale",299,"Other",NA
18,"IBU",457,"American Pale Wheat Ale",538,"12","Dundee Summer Wheat Beer"
18,"IBU",457,"American Pale Wheat Ale",538,"16",NA
18,"IBU",457,"American Pale Wheat Ale",538,"24",NA
18,"IBU",457,"American Pale Wheat Ale",538,"32",NA
18,"IBU",457,"American Pale Wheat Ale",538,"Other",NA
NA,"IBU",477,"American Pale Wheat Ale",536,"12","White Water Wheat"
NA,"IBU",477,"American Pale Wheat Ale",536,"16",NA
NA,"IBU",477,"American Pale Wheat Ale",536,"24",NA
NA,"IBU",477,"American Pale Wheat Ale",536,"32",NA
NA,"IBU",477,"American Pale Wheat Ale",536,"Other",NA
NA,"IBU",508,"American Pale Wheat Ale",301,"12",NA
NA,"IBU",508,"American Pale Wheat Ale",301,"16","Endless Summer Ale (2011)"
NA,"IBU",508,"American Pale Wheat Ale",301,"24",NA
NA,"IBU",508,"American Pale Wheat Ale",301,"32",NA
NA,"IBU",508,"American Pale Wheat Ale",301,"Other",NA
20,"IBU",581,"American Pale Wheat Ale",88,"12","312 Urban Wheat Ale (2012)"
20,"IBU",581,"American Pale Wheat Ale",88,"16",NA
20,"IBU",581,"American Pale Wheat Ale",88,"24",NA
20,"IBU",581,"American Pale Wheat Ale",88,"32",NA
20,"IBU",581,"American Pale Wheat Ale",88,"Other",NA
10,"IBU",610,"American Pale Wheat Ale",234,"12","UFO White"
10,"IBU",610,"American Pale Wheat Ale",234,"16",NA
10,"IBU",610,"American Pale Wheat Ale",234,"24",NA
10,"IBU",610,"American Pale Wheat Ale",234,"32",NA
10,"IBU",610,"American Pale Wheat Ale",234,"Other",NA
11,"IBU",630,"American Pale Wheat Ale",46,"12",NA
11,"IBU",630,"American Pale Wheat Ale",46,"16","Apollo"
11,"IBU",630,"American Pale Wheat Ale",46,"24",NA
11,"IBU",630,"American Pale Wheat Ale",46,"32",NA
11,"IBU",630,"American Pale Wheat Ale",46,"Other",NA
20,"IBU",676,"American Pale Wheat Ale",45,"12",NA
20,"IBU",676,"American Pale Wheat Ale",45,"16","Halcyon Unfiltered Wheat"
20,"IBU",676,"American Pale Wheat Ale",45,"24",NA
20,"IBU",676,"American Pale Wheat Ale",45,"32",NA
20,"IBU",676,"American Pale Wheat Ale",45,"Other",NA
NA,"IBU",707,"American Pale Wheat Ale",292,"12","Celsius Summer Ale (2012)"
NA,"IBU",707,"American Pale Wheat Ale",292,"16",NA
NA,"IBU",707,"American Pale Wheat Ale",292,"24",NA
NA,"IBU",707,"American Pale Wheat Ale",292,"32",NA
NA,"IBU",707,"American Pale Wheat Ale",292,"Other",NA
35,"IBU",766,"American Pale Wheat Ale",336,"12","Montana Trout Slayer Ale (2012)"
35,"IBU",766,"American Pale Wheat Ale",336,"16",NA
35,"IBU",766,"American Pale Wheat Ale",336,"24",NA
35,"IBU",766,"American Pale Wheat Ale",336,"32",NA
35,"IBU",766,"American Pale Wheat Ale",336,"Other",NA
7,"IBU",772,"American Pale Wheat Ale",131,"12","Point Nude Beach Summer Wheat (2011)"
7,"IBU",772,"American Pale Wheat Ale",131,"16",NA
7,"IBU",772,"American Pale Wheat Ale",131,"24",NA
7,"IBU",772,"American Pale Wheat Ale",131,"32",NA
7,"IBU",772,"American Pale Wheat Ale",131,"Other",NA
7,"IBU",816,"American Pale Wheat Ale",131,"12","Point Nude Beach Summer Wheat"
7,"IBU",816,"American Pale Wheat Ale",131,"16",NA
7,"IBU",816,"American Pale Wheat Ale",131,"24",NA
7,"IBU",816,"American Pale Wheat Ale",131,"32",NA
7,"IBU",816,"American Pale Wheat Ale",131,"Other",NA
22,"IBU",824,"American Pale Wheat Ale",500,"12","Tonganoxie Honey Wheat"
22,"IBU",824,"American Pale Wheat Ale",500,"16",NA
22,"IBU",824,"American Pale Wheat Ale",500,"24",NA
22,"IBU",824,"American Pale Wheat Ale",500,"32",NA
22,"IBU",824,"American Pale Wheat Ale",500,"Other",NA
13,"IBU",893,"American Pale Wheat Ale",418,"12",NA
13,"IBU",893,"American Pale Wheat Ale",418,"16","Wheat the People"
13,"IBU",893,"American Pale Wheat Ale",418,"24",NA
13,"IBU",893,"American Pale Wheat Ale",418,"32",NA
13,"IBU",893,"American Pale Wheat Ale",418,"Other",NA
NA,"IBU",902,"American Pale Wheat Ale",399,"12",NA
NA,"IBU",902,"American Pale Wheat Ale",399,"16","Dead Horse Amber"
NA,"IBU",902,"American Pale Wheat Ale",399,"24",NA
NA,"IBU",902,"American Pale Wheat Ale",399,"32",NA
NA,"IBU",902,"American Pale Wheat Ale",399,"Other",NA
NA,"IBU",975,"American Pale Wheat Ale",385,"12","Shipyard Summer Ale"
NA,"IBU",975,"American Pale Wheat Ale",385,"16",NA
NA,"IBU",975,"American Pale Wheat Ale",385,"24",NA
NA,"IBU",975,"American Pale Wheat Ale",385,"32",NA
NA,"IBU",975,"American Pale Wheat Ale",385,"Other",NA
NA,"IBU",1038,"American Pale Wheat Ale",295,"12","Wachusett Summer"
NA,"IBU",1038,"American Pale Wheat Ale",295,"16",NA
NA,"IBU",1038,"American Pale Wheat Ale",295,"24",NA
NA,"IBU",1038,"American Pale Wheat Ale",295,"32",NA
NA,"IBU",1038,"American Pale Wheat Ale",295,"Other",NA
14,"IBU",1052,"American Pale Wheat Ale",326,"12","Honey Wheat"
14,"IBU",1052,"American Pale Wheat Ale",326,"16",NA
14,"IBU",1052,"American Pale Wheat Ale",326,"24",NA
14,"IBU",1052,"American Pale Wheat Ale",326,"32",NA
14,"IBU",1052,"American Pale Wheat Ale",326,"Other",NA
NA,"IBU",1053,"American Pale Wheat Ale",470,"12","Pete's Wicked Summer Brew (1996)"
NA,"IBU",1053,"American Pale Wheat Ale",470,"16",NA
NA,"IBU",1053,"American Pale Wheat Ale",470,"24",NA
NA,"IBU",1053,"American Pale Wheat Ale",470,"32",NA
NA,"IBU",1053,"American Pale Wheat Ale",470,"Other",NA
NA,"IBU",1054,"American Pale Wheat Ale",470,"12","Pete's Wicked Summer Brew (1997)"
NA,"IBU",1054,"American Pale Wheat Ale",470,"16",NA
NA,"IBU",1054,"American Pale Wheat Ale",470,"24",NA
NA,"IBU",1054,"American Pale Wheat Ale",470,"32",NA
NA,"IBU",1054,"American Pale Wheat Ale",470,"Other",NA
NA,"IBU",1055,"American Pale Wheat Ale",470,"12","Pete's Wicked Summer Brew (2002)"
NA,"IBU",1055,"American Pale Wheat Ale",470,"16",NA
NA,"IBU",1055,"American Pale Wheat Ale",470,"24",NA
NA,"IBU",1055,"American Pale Wheat Ale",470,"32",NA
NA,"IBU",1055,"American Pale Wheat Ale",470,"Other",NA
NA,"IBU",1061,"American Pale Wheat Ale",470,"12","Pete's Wicked Summer Brew (1995)"
NA,"IBU",1061,"American Pale Wheat Ale",470,"16",NA
NA,"IBU",1061,"American Pale Wheat Ale",470,"24",NA
NA,"IBU",1061,"American Pale Wheat Ale",470,"32",NA
NA,"IBU",1061,"American Pale Wheat Ale",470,"Other",NA
NA,"IBU",1066,"American Pale Wheat Ale",327,"12",NA
NA,"IBU",1066,"American Pale Wheat Ale",327,"16","Akari Shogun American Wheat Ale"
NA,"IBU",1066,"American Pale Wheat Ale",327,"24",NA
NA,"IBU",1066,"American Pale Wheat Ale",327,"32",NA
NA,"IBU",1066,"American Pale Wheat Ale",327,"Other",NA
24,"IBU",1093,"American Pale Wheat Ale",143,"12","Narragansett Summer Ale"
24,"IBU",1093,"American Pale Wheat Ale",143,"16",NA
24,"IBU",1093,"American Pale Wheat Ale",143,"24",NA
24,"IBU",1093,"American Pale Wheat Ale",143,"32",NA
24,"IBU",1093,"American Pale Wheat Ale",143,"Other",NA
NA,"IBU",1095,"American Pale Wheat Ale",467,"12","Orange Grove Wheat Ale"
NA,"IBU",1095,"American Pale Wheat Ale",467,"16",NA
NA,"IBU",1095,"American Pale Wheat Ale",467,"24",NA
NA,"IBU",1095,"American Pale Wheat Ale",467,"32",NA
NA,"IBU",1095,"American Pale Wheat Ale",467,"Other",NA
18,"IBU",1108,"American Pale Wheat Ale",464,"12","Sweet As Pacific Ale"
18,"IBU",1108,"American Pale Wheat Ale",464,"16",NA
18,"IBU",1108,"American Pale Wheat Ale",464,"24",NA
18,"IBU",1108,"American Pale Wheat Ale",464,"32",NA
18,"IBU",1108,"American Pale Wheat Ale",464,"Other",NA
27,"IBU",1115,"American Pale Wheat Ale",277,"12","Shenanigans Summer Ale"
27,"IBU",1115,"American Pale Wheat Ale",277,"16",NA
27,"IBU",1115,"American Pale Wheat Ale",277,"24",NA
27,"IBU",1115,"American Pale Wheat Ale",277,"32",NA
27,"IBU",1115,"American Pale Wheat Ale",277,"Other",NA
7,"IBU",1144,"American Pale Wheat Ale",300,"12","Samuel Adams Summer Ale"
7,"IBU",1144,"American Pale Wheat Ale",300,"16",NA
7,"IBU",1144,"American Pale Wheat Ale",300,"24",NA
7,"IBU",1144,"American Pale Wheat Ale",300,"32",NA
7,"IBU",1144,"American Pale Wheat Ale",300,"Other",NA
12,"IBU",1150,"American Pale Wheat Ale",309,"12","Woolybugger Wheat"
12,"IBU",1150,"American Pale Wheat Ale",309,"16",NA
12,"IBU",1150,"American Pale Wheat Ale",309,"24",NA
12,"IBU",1150,"American Pale Wheat Ale",309,"32",NA
12,"IBU",1150,"American Pale Wheat Ale",309,"Other",NA
15,"IBU",1197,"American Pale Wheat Ale",457,"12","Wagon Box Wheat Beer"
15,"IBU",1197,"American Pale Wheat Ale",457,"16",NA
15,"IBU",1197,"American Pale Wheat Ale",457,"24",NA
15,"IBU",1197,"American Pale Wheat Ale",457,"32",NA
15,"IBU",1197,"American Pale Wheat Ale",457,"Other",NA
NA,"IBU",1209,"American Pale Wheat Ale",292,"12","Summer Swelter"
NA,"IBU",1209,"American Pale Wheat Ale",292,"16",NA
NA,"IBU",1209,"American Pale Wheat Ale",292,"24",NA
NA,"IBU",1209,"American Pale Wheat Ale",292,"32",NA
NA,"IBU",1209,"American Pale Wheat Ale",292,"Other",NA
7,"IBU",1225,"American Pale Wheat Ale",131,"12",NA
7,"IBU",1225,"American Pale Wheat Ale",131,"16","Point Nude Beach Summer Wheat"
7,"IBU",1225,"American Pale Wheat Ale",131,"24",NA
7,"IBU",1225,"American Pale Wheat Ale",131,"32",NA
7,"IBU",1225,"American Pale Wheat Ale",131,"Other",NA
23,"IBU",1228,"American Pale Wheat Ale",360,"12","Mad Beach"
23,"IBU",1228,"American Pale Wheat Ale",360,"16",NA
23,"IBU",1228,"American Pale Wheat Ale",360,"24",NA
23,"IBU",1228,"American Pale Wheat Ale",360,"32",NA
23,"IBU",1228,"American Pale Wheat Ale",360,"Other",NA
NA,"IBU",1243,"American Pale Wheat Ale",141,"12",NA
NA,"IBU",1243,"American Pale Wheat Ale",141,"16","Tropical Heatwave"
NA,"IBU",1243,"American Pale Wheat Ale",141,"24",NA
NA,"IBU",1243,"American Pale Wheat Ale",141,"32",NA
NA,"IBU",1243,"American Pale Wheat Ale",141,"Other",NA
45,"IBU",1324,"American Pale Wheat Ale",428,"12","Schlafly Yakima Wheat Ale"
45,"IBU",1324,"American Pale Wheat Ale",428,"16",NA
45,"IBU",1324,"American Pale Wheat Ale",428,"24",NA
45,"IBU",1324,"American Pale Wheat Ale",428,"32",NA
45,"IBU",1324,"American Pale Wheat Ale",428,"Other",NA
NA,"IBU",1329,"American Pale Wheat Ale",30,"12","I.W.A. (2011)"
NA,"IBU",1329,"American Pale Wheat Ale",30,"16",NA
NA,"IBU",1329,"American Pale Wheat Ale",30,"24",NA
NA,"IBU",1329,"American Pale Wheat Ale",30,"32",NA
NA,"IBU",1329,"American Pale Wheat Ale",30,"Other",NA
26,"IBU",1338,"American Pale Wheat Ale",83,"12","Old Chico Crystal Wheat"
26,"IBU",1338,"American Pale Wheat Ale",83,"16",NA
26,"IBU",1338,"American Pale Wheat Ale",83,"24",NA
26,"IBU",1338,"American Pale Wheat Ale",83,"32",NA
26,"IBU",1338,"American Pale Wheat Ale",83,"Other",NA
NA,"IBU",1381,"American Pale Wheat Ale",301,"12",NA
NA,"IBU",1381,"American Pale Wheat Ale",301,"16","Endless Sun Ale"
NA,"IBU",1381,"American Pale Wheat Ale",301,"24",NA
NA,"IBU",1381,"American Pale Wheat Ale",301,"32",NA
NA,"IBU",1381,"American Pale Wheat Ale",301,"Other",NA
18,"IBU",1484,"American Pale Wheat Ale",356,"12","Summer Paradise"
18,"IBU",1484,"American Pale Wheat Ale",356,"16",NA
18,"IBU",1484,"American Pale Wheat Ale",356,"24",NA
18,"IBU",1484,"American Pale Wheat Ale",356,"32",NA
18,"IBU",1484,"American Pale Wheat Ale",356,"Other",NA
46,"IBU",1494,"American Pale Wheat Ale",209,"12",NA
46,"IBU",1494,"American Pale Wheat Ale",209,"16","Fortunate Islands"
46,"IBU",1494,"American Pale Wheat Ale",209,"24",NA
46,"IBU",1494,"American Pale Wheat Ale",209,"32",NA
46,"IBU",1494,"American Pale Wheat Ale",209,"Other",NA
9,"IBU",1522,"American Pale Wheat Ale",391,"12","Agave Wheat"
9,"IBU",1522,"American Pale Wheat Ale",391,"16",NA
9,"IBU",1522,"American Pale Wheat Ale",391,"24",NA
9,"IBU",1522,"American Pale Wheat Ale",391,"32",NA
9,"IBU",1522,"American Pale Wheat Ale",391,"Other",NA
NA,"IBU",1564,"American Pale Wheat Ale",380,"12","1800 Big Log Wheat (2012)"
NA,"IBU",1564,"American Pale Wheat Ale",380,"16",NA
NA,"IBU",1564,"American Pale Wheat Ale",380,"24",NA
NA,"IBU",1564,"American Pale Wheat Ale",380,"32",NA
NA,"IBU",1564,"American Pale Wheat Ale",380,"Other",NA
NA,"IBU",1632,"American Pale Wheat Ale",175,"12","In the Weeds"
NA,"IBU",1632,"American Pale Wheat Ale",175,"16",NA
NA,"IBU",1632,"American Pale Wheat Ale",175,"24",NA
NA,"IBU",1632,"American Pale Wheat Ale",175,"32",NA
NA,"IBU",1632,"American Pale Wheat Ale",175,"Other",NA
22,"IBU",1662,"American Pale Wheat Ale",256,"12",NA
22,"IBU",1662,"American Pale Wheat Ale",256,"16","Wet Hot American Wheat Ale"
22,"IBU",1662,"American Pale Wheat Ale",256,"24",NA
22,"IBU",1662,"American Pale Wheat Ale",256,"32",NA
22,"IBU",1662,"American Pale Wheat Ale",256,"Other",NA
NA,"IBU",1690,"American Pale Wheat Ale",82,"12","Sunshine Wheat Beer"
NA,"IBU",1690,"American Pale Wheat Ale",82,"16",NA
NA,"IBU",1690,"American Pale Wheat Ale",82,"24",NA
NA,"IBU",1690,"American Pale Wheat Ale",82,"32",NA
NA,"IBU",1690,"American Pale Wheat Ale",82,"Other",NA
NA,"IBU",1707,"American Pale Wheat Ale",82,"12",NA
NA,"IBU",1707,"American Pale Wheat Ale",82,"16","Snapshot"
NA,"IBU",1707,"American Pale Wheat Ale",82,"24",NA
NA,"IBU",1707,"American Pale Wheat Ale",82,"32",NA
NA,"IBU",1707,"American Pale Wheat Ale",82,"Other",NA
35,"IBU",1712,"American Pale Wheat Ale",336,"12","Montana Trout Slayer Ale"
35,"IBU",1712,"American Pale Wheat Ale",336,"16",NA
35,"IBU",1712,"American Pale Wheat Ale",336,"24",NA
35,"IBU",1712,"American Pale Wheat Ale",336,"32",NA
35,"IBU",1712,"American Pale Wheat Ale",336,"Other",NA
28,"IBU",1799,"American Pale Wheat Ale",308,"12","Are Wheat There Yet?"
28,"IBU",1799,"American Pale Wheat Ale",308,"16",NA
28,"IBU",1799,"American Pale Wheat Ale",308,"24",NA
28,"IBU",1799,"American Pale Wheat Ale",308,"32",NA
28,"IBU",1799,"American Pale Wheat Ale",308,"Other",NA
18,"IBU",1829,"American Pale Wheat Ale",88,"12","312 Urban Wheat Ale"
18,"IBU",1829,"American Pale Wheat Ale",88,"16",NA
18,"IBU",1829,"American Pale Wheat Ale",88,"24",NA
18,"IBU",1829,"American Pale Wheat Ale",88,"32",NA
18,"IBU",1829,"American Pale Wheat Ale",88,"Other",NA
28,"IBU",1870,"American Pale Wheat Ale",60,"12","Contact High"
28,"IBU",1870,"American Pale Wheat Ale",60,"16",NA
28,"IBU",1870,"American Pale Wheat Ale",60,"24",NA
28,"IBU",1870,"American Pale Wheat Ale",60,"32",NA
28,"IBU",1870,"American Pale Wheat Ale",60,"Other",NA
61,"IBU",1930,"American Pale Wheat Ale",266,"12","Summer Session Ale"
61,"IBU",1930,"American Pale Wheat Ale",266,"16",NA
61,"IBU",1930,"American Pale Wheat Ale",266,"24",NA
61,"IBU",1930,"American Pale Wheat Ale",266,"32",NA
61,"IBU",1930,"American Pale Wheat Ale",266,"Other",NA
NA,"IBU",1953,"American Pale Wheat Ale",12,"12","Honey Lav"
NA,"IBU",1953,"American Pale Wheat Ale",12,"16",NA
NA,"IBU",1953,"American Pale Wheat Ale",12,"24",NA
NA,"IBU",1953,"American Pale Wheat Ale",12,"32",NA
NA,"IBU",1953,"American Pale Wheat Ale",12,"Other",NA
NA,"IBU",1956,"American Pale Wheat Ale",205,"12","Farmer's Daughter Wheat"
NA,"IBU",1956,"American Pale Wheat Ale",205,"16",NA
NA,"IBU",1956,"American Pale Wheat Ale",205,"24",NA
NA,"IBU",1956,"American Pale Wheat Ale",205,"32",NA
NA,"IBU",1956,"American Pale Wheat Ale",205,"Other",NA
NA,"IBU",1989,"American Pale Wheat Ale",76,"12",NA
NA,"IBU",1989,"American Pale Wheat Ale",76,"16","Oberon"
NA,"IBU",1989,"American Pale Wheat Ale",76,"24",NA
NA,"IBU",1989,"American Pale Wheat Ale",76,"32",NA
NA,"IBU",1989,"American Pale Wheat Ale",76,"Other",NA
21,"IBU",2129,"American Pale Wheat Ale",213,"12","Monarch Classic American Wheat"
21,"IBU",2129,"American Pale Wheat Ale",213,"16",NA
21,"IBU",2129,"American Pale Wheat Ale",213,"24",NA
21,"IBU",2129,"American Pale Wheat Ale",213,"32",NA
21,"IBU",2129,"American Pale Wheat Ale",213,"Other",NA
16,"IBU",2160,"American Pale Wheat Ale",24,"12",NA
16,"IBU",2160,"American Pale Wheat Ale",24,"16","Joey Wheat"
16,"IBU",2160,"American Pale Wheat Ale",24,"24",NA
16,"IBU",2160,"American Pale Wheat Ale",24,"32",NA
16,"IBU",2160,"American Pale Wheat Ale",24,"Other",NA
NA,"IBU",2192,"American Pale Wheat Ale",200,"12",NA
NA,"IBU",2192,"American Pale Wheat Ale",200,"16","Occidental Hefeweizen"
NA,"IBU",2192,"American Pale Wheat Ale",200,"24",NA
NA,"IBU",2192,"American Pale Wheat Ale",200,"32",NA
NA,"IBU",2192,"American Pale Wheat Ale",200,"Other",NA
18,"IBU",2201,"American Pale Wheat Ale",88,"12",NA
18,"IBU",2201,"American Pale Wheat Ale",88,"16","312 Urban Wheat Ale"
18,"IBU",2201,"American Pale Wheat Ale",88,"24",NA
18,"IBU",2201,"American Pale Wheat Ale",88,"32",NA
18,"IBU",2201,"American Pale Wheat Ale",88,"Other",NA
18,"IBU",2347,"American Pale Wheat Ale",142,"12","Hunny Do Wheat"
18,"IBU",2347,"American Pale Wheat Ale",142,"16",NA
18,"IBU",2347,"American Pale Wheat Ale",142,"24",NA
18,"IBU",2347,"American Pale Wheat Ale",142,"32",NA
18,"IBU",2347,"American Pale Wheat Ale",142,"Other",NA
14,"IBU",2360,"American Pale Wheat Ale",135,"12","Morning Wood Wheat (Current)"
14,"IBU",2360,"American Pale Wheat Ale",135,"16",NA
14,"IBU",2360,"American Pale Wheat Ale",135,"24",NA
14,"IBU",2360,"American Pale Wheat Ale",135,"32",NA
14,"IBU",2360,"American Pale Wheat Ale",135,"Other",NA
6,"IBU",2375,"American Pale Wheat Ale",124,"12",NA
6,"IBU",2375,"American Pale Wheat Ale",124,"16","Mr. Blue Sky"
6,"IBU",2375,"American Pale Wheat Ale",124,"24",NA
6,"IBU",2375,"American Pale Wheat Ale",124,"32",NA
6,"IBU",2375,"American Pale Wheat Ale",124,"Other",NA
NA,"IBU",2385,"American Pale Wheat Ale",120,"12","Watermelon Wheat"
NA,"IBU",2385,"American Pale Wheat Ale",120,"16",NA
NA,"IBU",2385,"American Pale Wheat Ale",120,"24",NA
NA,"IBU",2385,"American Pale Wheat Ale",120,"32",NA
NA,"IBU",2385,"American Pale Wheat Ale",120,"Other",NA
20,"IBU",2389,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2389,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2389,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2389,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2389,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2390,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2390,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2390,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2390,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2390,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2391,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2391,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2391,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2391,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2391,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2392,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2392,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2392,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2392,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2392,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2393,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2393,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2393,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2393,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2393,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2394,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2394,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2394,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2394,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2394,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2395,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2395,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2395,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2395,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2395,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2396,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2396,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2396,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2396,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2396,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2397,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2397,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2397,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2397,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2397,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2398,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2398,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2398,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2398,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2398,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2399,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2399,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2399,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2399,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2399,"American Pale Wheat Ale",80,"Other",NA
20,"IBU",2400,"American Pale Wheat Ale",80,"12",NA
20,"IBU",2400,"American Pale Wheat Ale",80,"16","Nonstop Hef Hop"
20,"IBU",2400,"American Pale Wheat Ale",80,"24",NA
20,"IBU",2400,"American Pale Wheat Ale",80,"32",NA
20,"IBU",2400,"American Pale Wheat Ale",80,"Other",NA
28,"IBU",2427,"American Pale Wheat Ale",105,"12","Suncaster Summer Wheat"
28,"IBU",2427,"American Pale Wheat Ale",105,"16",NA
28,"IBU",2427,"American Pale Wheat Ale",105,"24",NA
28,"IBU",2427,"American Pale Wheat Ale",105,"32",NA
28,"IBU",2427,"American Pale Wheat Ale",105,"Other",NA
NA,"IBU",2431,"American Pale Wheat Ale",26,"12",NA
NA,"IBU",2431,"American Pale Wheat Ale",26,"16","Bobblehead"
NA,"IBU",2431,"American Pale Wheat Ale",26,"24",NA
NA,"IBU",2431,"American Pale Wheat Ale",26,"32",NA
NA,"IBU",2431,"American Pale Wheat Ale",26,"Other",NA
11,"IBU",2459,"American Pale Wheat Ale",87,"12",NA
11,"IBU",2459,"American Pale Wheat Ale",87,"16","Blackberry Wheat"
11,"IBU",2459,"American Pale Wheat Ale",87,"24",NA
11,"IBU",2459,"American Pale Wheat Ale",87,"32",NA
11,"IBU",2459,"American Pale Wheat Ale",87,"Other",NA
NA,"IBU",2464,"American Pale Wheat Ale",24,"12",NA
NA,"IBU",2464,"American Pale Wheat Ale",24,"16","Coconoats"
NA,"IBU",2464,"American Pale Wheat Ale",24,"24",NA
NA,"IBU",2464,"American Pale Wheat Ale",24,"32",NA
NA,"IBU",2464,"American Pale Wheat Ale",24,"Other",NA
NA,"IBU",2489,"American Pale Wheat Ale",77,"12","Little Boss"
NA,"IBU",2489,"American Pale Wheat Ale",77,"16",NA
NA,"IBU",2489,"American Pale Wheat Ale",77,"24",NA
NA,"IBU",2489,"American Pale Wheat Ale",77,"32",NA
NA,"IBU",2489,"American Pale Wheat Ale",77,"Other",NA
NA,"IBU",2494,"American Pale Wheat Ale",76,"12","Oberon"
NA,"IBU",2494,"American Pale Wheat Ale",76,"16",NA
NA,"IBU",2494,"American Pale Wheat Ale",76,"24",NA
NA,"IBU",2494,"American Pale Wheat Ale",76,"32",NA
NA,"IBU",2494,"American Pale Wheat Ale",76,"Other",NA
NA,"IBU",2577,"American Pale Wheat Ale",35,"12","Summer Wheat"
NA,"IBU",2577,"American Pale Wheat Ale",35,"16",NA
NA,"IBU",2577,"American Pale Wheat Ale",35,"24",NA
NA,"IBU",2577,"American Pale Wheat Ale",35,"32",NA
NA,"IBU",2577,"American Pale Wheat Ale",35,"Other",NA
64,"IBU",2617,"American Pale Wheat Ale",21,"12",NA
